Response function created for file:alfna56F at 08-Mar-19 16:21:12
Calibration (a0,a1)=     6.5   20.000  FWHM=    6.8

 Egam(keV) FWHM(keV) EffTot  Photo  Compton Single  Double   Annih
  3766.5     181.8   1.043  0.2103  0.7026  0.0412  0.0081  0.0378
  3786.5     182.4   1.043  0.2092  0.7028  0.0415  0.0082  0.0383
  3806.5     183.0   1.043  0.2080  0.7032  0.0418  0.0082  0.0388
  3826.5     183.5   1.043  0.2068  0.7036  0.0420  0.0083  0.0394
  3846.5     184.1   1.043  0.2056  0.7039  0.0423  0.0083  0.0399
  3866.5     184.6   1.044  0.2037  0.7053  0.0424  0.0083  0.0403
  3886.5     185.2   1.044  0.2027  0.7055  0.0427  0.0083  0.0409
  3906.5     185.7   1.044  0.2014  0.7058  0.0429  0.0084  0.0414
  3926.5     186.3   1.044  0.2003  0.7062  0.0432  0.0084  0.0419
  3946.5     186.8   1.044  0.1991  0.7065  0.0435  0.0085  0.0425
  3966.5     187.4   1.045  0.1979  0.7069  0.0437  0.0085  0.0430
  3986.5     187.9   1.045  0.1967  0.7073  0.0440  0.0085  0.0435
  4006.5     188.4   1.045  0.1956  0.7076  0.0442  0.0086  0.0441
  4026.5     188.9   1.045  0.1943  0.7080  0.0445  0.0086  0.0446
  4046.5     189.5   1.045  0.1931  0.7084  0.0447  0.0086  0.0451
  4066.5     190.0   1.046  0.1919  0.7088  0.0450  0.0087  0.0456
  4086.5     190.5   1.046  0.1908  0.7091  0.0453  0.0087  0.0462
  4106.5     191.0   1.046  0.1896  0.7094  0.0455  0.0088  0.0467
  4126.5     191.5   1.046  0.1883  0.7099  0.0458  0.0088  0.0473
  4146.5     192.0   1.046  0.1866  0.7111  0.0459  0.0088  0.0477
  4166.5     192.5   1.047  0.1854  0.7114  0.0461  0.0088  0.0482
  4186.5     193.0   1.047  0.1842  0.7118  0.0464  0.0089  0.0487
  4206.5     193.4   1.047  0.1830  0.7122  0.0467  0.0089  0.0493
  4226.5     193.9   1.047  0.1818  0.7125  0.0469  0.0089  0.0498
  4246.5     194.4   1.047  0.1807  0.7128  0.0472  0.0090  0.0503
  4266.5     194.9   1.048  0.1795  0.7132  0.0474  0.0090  0.0509
  4286.5     195.3   1.048  0.1782  0.7138  0.0477  0.0090  0.0514
  4306.5     195.8   1.048  0.1769  0.7143  0.0479  0.0091  0.0519
  4326.5     196.3   1.048  0.1757  0.7146  0.0482  0.0091  0.0524
  4346.5     196.7   1.048  0.1745  0.7149  0.0484  0.0092  0.0529
  4366.5     197.2   1.049  0.1739  0.7144  0.0488  0.0092  0.0537
  4386.5     197.6   1.049  0.1728  0.7147  0.0491  0.0093  0.0542
  4406.5     198.1   1.049  0.1716  0.7149  0.0494  0.0093  0.0548
  4426.5     198.5   1.049  0.1705  0.7152  0.0496  0.0093  0.0553
  4446.5     198.9   1.049  0.1691  0.7160  0.0498  0.0094  0.0558
  4466.5     199.4   1.050  0.1677  0.7166  0.0501  0.0094  0.0563
  4486.5     199.8   1.050  0.1658  0.7182  0.0501  0.0094  0.0565
  4506.5     200.3   1.050  0.1650  0.7186  0.0503  0.0094  0.0567
  4526.5     200.8   1.050  0.1646  0.7192  0.0504  0.0094  0.0564
  4546.5     201.3   1.050  0.1642  0.7198  0.0506  0.0094  0.0561
  4566.5     201.8   1.051  0.1637  0.7206  0.0507  0.0093  0.0558
  4586.5     202.2   1.051  0.1634  0.7209  0.0508  0.0093  0.0556
  4606.5     202.7   1.051  0.1631  0.7213  0.0510  0.0093  0.0553
  4626.5     203.2   1.051  0.1627  0.7218  0.0511  0.0093  0.0551
  4646.5     203.7   1.051  0.1624  0.7223  0.0513  0.0093  0.0548
  4666.5     204.2   1.052  0.1620  0.7228  0.0514  0.0093  0.0545
  4686.5     204.7   1.052  0.1616  0.7233  0.0516  0.0092  0.0543
  4706.5     205.1   1.052  0.1611  0.7240  0.0517  0.0092  0.0540
  4726.5     205.6   1.052  0.1607  0.7246  0.0518  0.0092  0.0537
  4746.5     206.1   1.052  0.1604  0.7251  0.0519  0.0092  0.0534
  4766.5     206.5   1.053  0.1601  0.7255  0.0521  0.0092  0.0531
  4786.5     207.0   1.053  0.1597  0.7260  0.0522  0.0091  0.0529
  4806.5     207.4   1.053  0.1593  0.7265  0.0524  0.0091  0.0526
  4826.5     207.9   1.053  0.1585  0.7278  0.0524  0.0091  0.0522
  4846.5     208.3   1.053  0.1581  0.7284  0.0525  0.0091  0.0519
  4866.5     208.8   1.054  0.1577  0.7289  0.0527  0.0090  0.0516
  4886.5     209.2   1.054  0.1573  0.7295  0.0528  0.0090  0.0514
  4906.5     209.7   1.054  0.1570  0.7300  0.0529  0.0090  0.0511
  4926.5     210.1   1.054  0.1566  0.7305  0.0531  0.0090  0.0508
  4946.5     210.5   1.054  0.1562  0.7310  0.0532  0.0090  0.0505
  4966.5     210.9   1.055  0.1558  0.7316  0.0534  0.0090  0.0503
  4986.5     211.4   1.055  0.1555  0.7321  0.0535  0.0089  0.0500
  5006.5     211.8   1.055  0.1550  0.7327  0.0536  0.0089  0.0497
  5026.5     212.2   1.055  0.1547  0.7332  0.0538  0.0089  0.0494
  5046.5     212.6   1.055  0.1543  0.7338  0.0539  0.0089  0.0492
  5066.5     213.0   1.055  0.1539  0.7343  0.0540  0.0089  0.0489
  5086.5     213.4   1.056  0.1535  0.7348  0.0542  0.0088  0.0486
  5106.5     213.8   1.056  0.1532  0.7353  0.0543  0.0088  0.0484
  5126.5     214.2   1.056  0.1528  0.7359  0.0545  0.0088  0.0481
  5146.5     214.6   1.056  0.1524  0.7365  0.0546  0.0088  0.0478
  5166.5     215.0   1.056  0.1520  0.7370  0.0547  0.0088  0.0475
  5186.5     215.4   1.056  0.1511  0.7384  0.0547  0.0087  0.0471
  5206.5     215.8   1.057  0.1508  0.7389  0.0548  0.0087  0.0468
  5226.5     216.2   1.057  0.1504  0.7394  0.0550  0.0087  0.0465
  5246.5     216.6   1.057  0.1500  0.7400  0.0551  0.0087  0.0463
  5266.5     216.9   1.057  0.1496  0.7405  0.0553  0.0087  0.0460
  5286.5     217.3   1.057  0.1492  0.7410  0.0554  0.0086  0.0457
  5306.5     217.7   1.057  0.1488  0.7416  0.0555  0.0086  0.0454
  5326.5     218.1   1.057  0.1484  0.7422  0.0557  0.0086  0.0451
  5346.5     218.4   1.058  0.1480  0.7427  0.0558  0.0086  0.0449
  5366.5     218.8   1.058  0.1477  0.7432  0.0559  0.0086  0.0446
  5386.5     219.1   1.058  0.1473  0.7438  0.0561  0.0085  0.0443
  5406.5     219.5   1.058  0.1469  0.7443  0.0562  0.0085  0.0441
  5426.5     219.8   1.058  0.1465  0.7448  0.0564  0.0085  0.0438
  5446.5     220.2   1.058  0.1461  0.7455  0.0565  0.0085  0.0435
  5466.5     220.5   1.058  0.1457  0.7460  0.0566  0.0085  0.0432
  5486.5     220.9   1.059  0.1453  0.7465  0.0568  0.0085  0.0429
  5506.5     221.2   1.059  0.1449  0.7471  0.0569  0.0084  0.0427
  5526.5     221.5   1.059  0.1445  0.7476  0.0570  0.0084  0.0424
  5546.5     221.8   1.059  0.1441  0.7482  0.0572  0.0084  0.0421
  5566.5     222.2   1.059  0.1438  0.7487  0.0573  0.0084  0.0418
  5586.5     222.5   1.059  0.1434  0.7492  0.0575  0.0084  0.0416
  5606.5     222.8   1.060  0.1430  0.7498  0.0576  0.0083  0.0413
  5626.5     223.1   1.060  0.1425  0.7505  0.0577  0.0083  0.0410
  5646.5     223.4   1.060  0.1417  0.7518  0.0577  0.0083  0.0406
  5666.5     223.7   1.060  0.1414  0.7522  0.0578  0.0083  0.0403
  5686.5     224.0   1.060  0.1409  0.7529  0.0579  0.0082  0.0400
  5706.5     224.3   1.060  0.1406  0.7534  0.0581  0.0082  0.0397
  5726.5     224.6   1.060  0.1402  0.7539  0.0582  0.0082  0.0395
  5746.5     224.9   1.061  0.1398  0.7545  0.0584  0.0082  0.0392
  5766.5     225.2   1.061  0.1394  0.7550  0.0585  0.0082  0.0389
  5786.5     225.5   1.061  0.1390  0.7556  0.0586  0.0082  0.0386
  5806.5     225.8   1.061  0.1386  0.7562  0.0587  0.0081  0.0383
  5826.5     226.1   1.061  0.1381  0.7569  0.0588  0.0081  0.0380
  5846.5     226.4   1.061  0.1377  0.7575  0.0590  0.0081  0.0377
  5866.5     226.6   1.061  0.1373  0.7581  0.0591  0.0081  0.0375
  5886.5     226.9   1.062  0.1369  0.7587  0.0592  0.0081  0.0372
  5906.5     227.2   1.062  0.1365  0.7592  0.0594  0.0080  0.0369
  5926.5     227.4   1.062  0.1361  0.7598  0.0595  0.0080  0.0366
  5946.5     227.7   1.062  0.1357  0.7603  0.0597  0.0080  0.0364
  5966.5     227.9   1.062  0.1353  0.7608  0.0598  0.0080  0.0361
  5986.5     228.2   1.062  0.1350  0.7613  0.0599  0.0080  0.0358
  6006.5     228.4   1.063  0.1346  0.7618  0.0601  0.0079  0.0355
  6026.5     228.7   1.063  0.1342  0.7624  0.0602  0.0079  0.0353
  6046.5     228.9   1.063  0.1336  0.7632  0.0603  0.0079  0.0349
  6066.5     229.2   1.063  0.1332  0.7638  0.0604  0.0079  0.0347
  6086.5     229.4   1.063  0.1328  0.7644  0.0605  0.0079  0.0344
  6106.5     229.6   1.063  0.1324  0.7650  0.0607  0.0078  0.0341
  6126.5     229.9   1.063  0.1321  0.7654  0.0609  0.0078  0.0338
  6146.5     230.4   1.064  0.1321  0.7653  0.0608  0.0079  0.0340
  6166.5     231.1   1.064  0.1315  0.7660  0.0605  0.0079  0.0341
  6186.5     231.7   1.064  0.1313  0.7662  0.0604  0.0079  0.0342
  6206.5     232.4   1.064  0.1311  0.7664  0.0602  0.0079  0.0344
  6226.5     233.0   1.064  0.1308  0.7667  0.0601  0.0079  0.0345
  6246.5     233.7   1.064  0.1305  0.7670  0.0599  0.0079  0.0347
  6266.5     234.3   1.064  0.1303  0.7671  0.0597  0.0079  0.0349
  6286.5     234.9   1.065  0.1302  0.7672  0.0596  0.0080  0.0350
  6306.5     235.6   1.065  0.1300  0.7674  0.0594  0.0080  0.0352
  6326.5     236.2   1.065  0.1298  0.7675  0.0593  0.0080  0.0354
  6346.5     236.9   1.065  0.1296  0.7677  0.0592  0.0080  0.0356
  6366.5     237.5   1.065  0.1294  0.7679  0.0590  0.0081  0.0357
  6386.5     238.1   1.065  0.1292  0.7680  0.0589  0.0081  0.0359
  6406.5     238.8   1.066  0.1289  0.7682  0.0587  0.0081  0.0361
  6426.5     239.4   1.066  0.1284  0.7690  0.0584  0.0081  0.0361
  6446.5     240.1   1.066  0.1281  0.7692  0.0582  0.0081  0.0363
  6466.5     240.7   1.066  0.1279  0.7694  0.0581  0.0081  0.0365
  6486.5     241.3   1.066  0.1277  0.7695  0.0579  0.0082  0.0367
  6506.5     242.0   1.066  0.1276  0.7696  0.0578  0.0082  0.0368
  6526.5     242.6   1.066  0.1274  0.7697  0.0577  0.0082  0.0370
  6546.5     243.2   1.067  0.1272  0.7699  0.0575  0.0082  0.0372
  6566.5     243.9   1.067  0.1270  0.7700  0.0574  0.0082  0.0374
  6586.5     244.5   1.067  0.1268  0.7702  0.0572  0.0083  0.0375
  6606.5     245.1   1.067  0.1266  0.7703  0.0571  0.0083  0.0377
  6626.5     245.8   1.067  0.1264  0.7705  0.0569  0.0083  0.0379
  6646.5     246.4   1.067  0.1261  0.7707  0.0568  0.0083  0.0380
  6666.5     247.0   1.067  0.1256  0.7714  0.0565  0.0083  0.0381
  6686.5     247.6   1.068  0.1254  0.7717  0.0563  0.0083  0.0383
  6706.5     248.3   1.068  0.1252  0.7718  0.0562  0.0084  0.0385
  6726.5     248.9   1.068  0.1250  0.7719  0.0560  0.0084  0.0387
  6746.5     249.5   1.068  0.1248  0.7721  0.0559  0.0084  0.0388
  6766.5     250.1   1.068  0.1246  0.7722  0.0557  0.0084  0.0390
  6786.5     250.8   1.068  0.1244  0.7723  0.0556  0.0085  0.0392
  6806.5     251.4   1.069  0.1241  0.7726  0.0554  0.0085  0.0393
  6826.5     252.0   1.069  0.1239  0.7728  0.0553  0.0085  0.0395
  6846.5     252.6   1.069  0.1237  0.7730  0.0551  0.0085  0.0397
  6866.5     253.3   1.069  0.1235  0.7731  0.0550  0.0085  0.0399
  6886.5     253.9   1.069  0.1233  0.7732  0.0548  0.0086  0.0400
  6906.5     254.5   1.069  0.1231  0.7734  0.0547  0.0086  0.0402
  6926.5     255.1   1.069  0.1225  0.7743  0.0544  0.0086  0.0403
  6946.5     255.7   1.070  0.1224  0.7743  0.0542  0.0086  0.0405
  6966.5     256.4   1.070  0.1222  0.7745  0.0541  0.0086  0.0406
  6986.5     257.0   1.070  0.1220  0.7747  0.0539  0.0086  0.0408
